sum_data,max_pkt,pkt_count,avg_pkt,flow_speed,pkt_speed,delta_med,delta_min,status
14495.0,1297.0,372.0,38.965053763440864,2885.6254008015007,74.05675399090434,0.0002837181091308,2.384185791015625e-07,0.0
13710.0,1297.0,370.0,37.054054054054056,2712.1670317231237,73.19487977662695,0.0002417564392089,2.384185791015625e-07,0.0
17012.0,2085.0,433.0,39.28868360277136,3382.0964740849554,86.08322203613835,0.0002355575561523,2.384185791015625e-07,0.0
11862.0,451.0,387.0,30.65116279069768,2296.654657101064,74.92879382044443,0.0002374649047851,2.384185791015625e-07,0.0
11411.0,451.0,373.0,30.592493297587133,2269.623926413301,74.18891635721333,0.000213623046875,2.384185791015625e-07,0.0
14239.0,1297.0,407.0,34.98525798525799,2832.5200871724214,80.9632471015644,0.00022554397583,2.384185791015625e-07,0.0
14398.0,2085.0,388.0,37.108247422680414,2792.48336380239,75.25236457531098,0.0002102851867675,2.384185791015625e-07,0.0
17109.0,2085.0,423.0,40.4468085106383,3320.158582887663,82.0870349267334,0.0002808570861816,2.384185791015625e-07,0.0
11862.0,451.0,376.0,31.54787234042553,2348.932649054657,74.45613522547218,0.0001908540725708,2.384185791015625e-07,0.0
14559.0,2085.0,385.0,37.81558441558442,2820.8651020352445,74.59530629051234,0.0002106428146362,2.384185791015625e-07,0.0
16861.0,2085.0,376.0,44.84308510638298,3322.17705754428,74.0844892732726,0.0002241134643554,2.384185791015625e-07,0.0
11962.0,451.0,363.0,32.95316804407714,2364.6134645580373,71.75678712878846,0.0002433061599731,2.384185791015625e-07,0.0
16043.0,1297.0,427.0,37.57142857142857,2998.663044758985,79.81232438522015,0.0002232789993286,2.384185791015625e-07,0.0
13115.0,451.0,418.0,31.3755980861244,2592.423242856642,82.62546058056243,0.0002754926681518,2.384185791015625e-07,0.0
15768.0,2085.0,437.0,36.08237986270023,3137.6136928228466,86.95694975669609,0.0002224445343017,2.384185791015625e-07,0.0
10960.0,451.0,369.0,29.70189701897019,2160.1655669315,72.72820202533973,0.0002381801605224,2.384185791015625e-07,0.0
17891.0,1297.0,419.0,42.69928400954654,3540.427541002912,82.9153842535476,0.0002751350402832,2.384185791015625e-07,0.0
12313.0,451.0,380.0,32.40263157894737,2444.5888706128594,75.44414609216979,0.0002422332763671,2.384185791015625e-07,0.0
12196.0,451.0,380.0,32.09473684210526,2432.4794431963805,75.7906025266173,0.0002813339233398,2.384185791015625e-07,0.0
15756.0,2085.0,397.0,39.68765743073048,3130.951660826149,78.88980765092542,0.0001981258392333,2.384185791015625e-07,0.0
13532.0,451.0,362.0,37.38121546961326,2663.2713388731618,71.24624775880021,0.000253677368164,2.384185791015625e-07,0.0
11906.0,1297.0,362.0,32.889502762430936,2358.373454261168,71.70596257706556,0.0002704858779907,2.384185791015625e-07,0.0
14729.0,1297.0,397.0,37.1007556675063,2933.698984102212,79.07383370823398,0.0002703666687011,2.384185791015625e-07,0.0
14893.0,2085.0,372.0,40.034946236559136,2969.2047126994125,74.16532284457003,0.0002808570861816,2.384185791015625e-07,0.0
16480.0,2085.0,401.0,41.09725685785536,3295.922204900197,80.19810704884581,0.0002448558807373,2.384185791015625e-07,0.0
13493.0,1297.0,386.0,34.9559585492228,2695.971200795885,77.1247968211081,0.0001838207244873,2.384185791015625e-07,0.0
14746.0,1297.0,420.0,35.10952380952381,2928.1273882889686,83.39980354546093,0.0001951456069946,2.384185791015625e-07,0.0
13081.0,451.0,354.0,36.951977401129945,2538.022119209997,68.68433836865218,0.0002076625823974,2.384185791015625e-07,0.0
14690.0,1297.0,412.0,35.65533980582524,2927.8747830027346,82.1160252278507,0.0002568960189819,2.384185791015625e-07,0.0
16146.0,2085.0,406.0,39.76847290640394,3078.521899247976,77.41111675304585,0.0002323389053344,2.384185791015625e-07,0.0
15414.0,1297.0,413.0,37.32203389830509,3049.433587973994,81.70598623545216,0.0002074241638183,2.384185791015625e-07,0.0
16149.0,2085.0,405.0,39.87407407407407,3103.218006355443,77.8254562247789,0.0002861022949218,2.384185791015625e-07,0.0
13727.0,1297.0,403.0,34.06203473945409,2713.8228126951103,79.67295064588981,0.0002249479293823,2.384185791015625e-07,0.0
12313.0,451.0,392.0,31.410714285714285,2370.294840377612,75.4613479597193,0.0002038478851318,2.384185791015625e-07,0.0
14456.0,1297.0,402.0,35.960199004975124,2769.396077408256,77.01281288863579,0.0002472400665283,2.384185791015625e-07,0.0
15417.0,2085.0,416.0,37.06009615384615,3074.3365686087227,82.95543961479072,0.0002235174179077,2.384185791015625e-07,0.0
15812.0,2085.0,404.0,39.13861386138614,3055.217003062849,78.06145138106444,0.0002098083496093,2.384185791015625e-07,0.0
14846.0,1297.0,405.0,36.65679012345679,2928.4520835120447,79.88839376413702,0.0002303123474121,2.384185791015625e-07,0.0
11511.0,451.0,347.0,33.17291066282421,2269.994393920858,68.42915947272502,0.0001919269561767,2.384185791015625e-07,0.0
17048.0,2085.0,414.0,41.17874396135266,3384.797382764616,82.19768397844621,0.0002939701080322,2.384185791015625e-07,0.0
13159.0,1297.0,393.0,33.48346055979644,2594.1294637441515,77.47495092723243,0.0002099275588989,2.384185791015625e-07,0.0
12881.0,451.0,398.0,32.3643216080402,2568.768993162718,79.3703950996632,0.000213623046875,2.384185791015625e-07,0.0
15244.0,2085.0,394.0,38.69035532994924,3045.6021317033715,78.71734714583629,0.000232458114624,2.384185791015625e-07,0.0
14849.0,2085.0,394.0,37.68781725888325,2879.779961747949,76.41142871093624,0.0002325773239135,2.384185791015625e-07,0.0
13393.0,1297.0,405.0,33.069135802469134,2673.641054911,80.8500431000489,0.0002074241638183,2.384185791015625e-07,0.0
18843.0,2085.0,408.0,46.18382352941177,3746.63899770769,81.12448713393502,0.000185489654541,2.384185791015625e-07,0.0
17733.0,2085.0,448.0,39.582589285714285,3508.0897541597537,88.62709129101503,0.0002293586730957,2.384185791015625e-07,0.0
11511.0,451.0,362.0,31.798342541436465,2302.0336991761087,72.39477014175583,0.0002034902572631,2.384185791015625e-07,0.0
12811.0,2085.0,358.0,35.78491620111732,2553.4232892806763,71.35473714483507,0.0001823902130126,2.384185791015625e-07,0.0
17226.0,2085.0,426.0,40.436619718309856,3442.11627118573,85.12373920382683,0.0001881122589111,2.384185791015625e-07,0.0
14893.0,2085.0,371.0,40.142857142857146,2915.161808131281,72.61968917053012,0.0002634525299072,2.384185791015625e-07,0.0
15938.0,451.0,456.0,34.95175438596491,3096.625750892919,88.59714784836058,0.0003063678741455,2.384185791015625e-07,0.0
12474.0,1297.0,363.0,34.36363636363637,2441.7536325927144,71.05632264158692,0.0001997947692871,2.384185791015625e-07,0.0
13376.0,1297.0,375.0,35.669333333333334,2659.120398037115,74.54920374281684,0.0002374649047851,2.384185791015625e-07,0.0
13376.0,1297.0,370.0,36.15135135135135,2637.4698113586296,72.956327018742,0.0002069473266601,2.384185791015625e-07,0.0
12635.0,1297.0,344.0,36.729651162790695,2505.0975734815192,68.20368541967888,0.0002729892730712,2.384185791015625e-07,0.0
13961.0,1297.0,422.0,33.08293838862559,2788.452150499052,84.28671352414584,0.0002449750900268,2.384185791015625e-07,0.0
15010.0,2085.0,391.0,38.388746803069054,2926.2213825239755,76.226020024442,0.0002033710479736,2.384185791015625e-07,0.0
16032.0,2085.0,400.0,40.08,3200.015539065835,79.84070706252083,0.0002481937408447,2.384185791015625e-07,0.0
11077.0,451.0,383.0,28.92167101827676,2204.8510203917954,76.23525691162388,0.0002143383026123,2.384185791015625e-07,0.0
18081.0,1297.0,466.0,38.80042918454936,3591.715251753974,92.56895676773142,0.0002226829528808,2.384185791015625e-07,0.0
11394.0,451.0,349.0,32.64756446991404,2269.186251010132,69.50552936655573,0.0002365112304687,2.384185791015625e-07,0.0
16026.0,1297.0,392.0,40.88265306122449,3146.835901838709,76.9723994459487,0.0002298355102539,2.384185791015625e-07,0.0
13159.0,1297.0,393.0,33.48346055979644,2624.338508990428,78.37715890517806,0.0001893043518066,2.384185791015625e-07,0.0
15665.0,1297.0,456.0,34.3530701754386,3072.452316828057,89.43748844389364,0.0002362728118896,2.384185791015625e-07,0.0
14281.0,2085.0,383.0,37.287206266318535,2799.9395792344285,75.09116020214174,0.0002378225326538,2.384185791015625e-07,0.0
15578.0,2085.0,396.0,39.33838383838384,3051.030927408534,77.55862416573241,0.0002034902572631,2.384185791015625e-07,0.0
12530.0,451.0,372.0,33.68279569892473,2487.8603402723925,73.86145623155069,0.0002131462097167,2.384185791015625e-07,0.0
12591.0,1297.0,367.0,34.30790190735695,2508.43527476663,73.11537970291107,0.0002858638763427,2.384185791015625e-07,0.0
16611.0,1297.0,451.0,36.831485587583146,3232.7357065939814,87.77098330467074,0.0002195835113525,2.384185791015625e-07,0.0
11745.0,451.0,385.0,30.506493506493506,2297.9076395267484,75.32519720883764,0.0002305507659912,2.384185791015625e-07,0.0
12413.0,451.0,366.0,33.91530054644809,2449.720637088621,72.23054484608356,0.0002157688140869,2.384185791015625e-07,0.0
16307.0,2085.0,385.0,42.35584415584415,3241.144393041572,76.52177539222451,0.0002346038818359,2.384185791015625e-07,0.0
14890.0,1297.0,370.0,40.24324324324324,2906.399787306136,72.22081405663333,0.0002703666687011,2.384185791015625e-07,0.0
14281.0,2085.0,379.0,37.68073878627968,2778.761516377331,73.74487883950763,0.0002521276473999,2.384185791015625e-07,0.0
15241.0,1297.0,402.0,37.91293532338308,3021.5708965188783,79.69762485405086,0.0002660751342773,2.384185791015625e-07,0.0
16029.0,2085.0,392.0,40.890306122448976,3194.670647295914,78.12782417742831,0.0002660751342773,2.384185791015625e-07,0.0
12942.0,1297.0,404.0,32.03465346534654,2587.473043585946,80.7710639475137,0.0002741813659667,2.384185791015625e-07,0.0
14278.0,1297.0,381.0,37.4750656167979,2848.166240913266,76.00163452780181,0.0002549886703491,2.384185791015625e-07,0.0
10887.0,1297.0,337.0,32.30563798219585,2149.082939975851,66.52346383501991,0.0001931190490722,2.384185791015625e-07,0.0
17513.0,1297.0,447.0,39.17897091722595,3337.3665000395504,85.18259724305825,0.0002483129501342,2.384185791015625e-07,0.0
12594.0,2085.0,387.0,32.542635658914726,2408.0108247528424,73.99556845953231,0.0002729892730712,2.384185791015625e-07,0.0
15965.0,1297.0,404.0,39.51732673267327,3158.139349170738,79.9178388390215,0.0002777576446533,2.384185791015625e-07,0.0
14807.0,1297.0,426.0,34.75821596244131,2864.6378531560504,82.41613597923127,0.0002545118331909,2.384185791015625e-07,0.0
17265.0,2085.0,403.0,42.84119106699752,3450.179020897325,80.53415264532998,0.0002551078796386,2.384185791015625e-07,0.0
15241.0,1297.0,392.0,38.880102040816325,2947.2114299382124,75.80256417136535,0.0002276897430419,2.384185791015625e-07,0.0
14949.0,2085.0,381.0,39.23622047244095,2814.203478534852,71.72463210393863,0.0002009868621826,2.384185791015625e-07,0.0
14585.0,451.0,440.0,33.14772727272727,2903.3264205975734,87.58749571909031,0.0002646446228027,2.384185791015625e-07,0.0
12825.0,1297.0,391.0,32.80051150895141,2516.7825651630774,76.72997917963066,0.000258445739746,2.384185791015625e-07,0.0
15982.0,1297.0,426.0,37.51643192488263,3141.2707251364486,83.7305299028987,0.0002540349960327,2.384185791015625e-07,0.0
12530.0,451.0,366.0,34.23497267759563,2473.1968427752427,72.24182318082512,0.0002703666687011,2.384185791015625e-07,0.0
12113.0,451.0,432.0,28.03935185185185,2251.012804235904,80.28048637248496,0.0002181529998779,2.384185791015625e-07,0.0
16892.0,2085.0,429.0,39.375291375291376,3374.469679432401,85.70018307343713,0.0002377033233642,2.384185791015625e-07,0.0
12196.0,451.0,385.0,31.67792207792208,2434.169747137953,76.84120635028798,0.0002667903900146,2.384185791015625e-07,0.0
13025.0,1297.0,355.0,36.69014084507042,2597.775190449573,70.80308580495957,0.0002529621124267,2.384185791015625e-07,0.0
16029.0,2085.0,401.0,39.97256857855361,3161.58429495712,79.09384879142836,0.0002189874649047,2.384185791015625e-07,0.0
15851.0,2085.0,386.0,41.06476683937824,3064.249808311298,74.61992467403702,0.0002264976501464,2.384185791015625e-07,0.0
12474.0,1297.0,364.0,34.26923076923077,2479.641584661637,72.35766689248322,0.0001846551895141,2.384185791015625e-07,0.0
11311.0,451.0,391.0,28.92838874680307,2233.4585264978373,77.20646130851864,0.0002162456512451,2.384185791015625e-07,0.0
14980.0,1297.0,437.0,34.279176201373,2985.9293057572595,87.10621539492139,0.0002017021179199,2.384185791015625e-07,0.0
13710.0,1297.0,376.0,36.462765957446805,2733.85651385479,74.97666296202779,0.0002398490905761,2.384185791015625e-07,0.0
17633.0,2085.0,461.0,38.24945770065076,3411.9895397501123,89.20360561587941,0.0002353191375732,2.384185791015625e-07,0.0
15200.0,2085.0,426.0,35.68075117370892,2966.339957167884,83.13558037852096,0.0002596378326416,2.384185791015625e-07,0.0
14395.0,1297.0,393.0,36.62849872773537,2783.769078270392,76.00008668011561,0.0002763271331787,2.384185791015625e-07,0.0
12864.0,451.0,367.0,35.05177111716621,2569.711912935743,73.31189925741742,0.0002336502075195,2.384185791015625e-07,0.0
14559.0,2085.0,379.0,38.41424802110818,2858.4973188161093,74.41242419337216,0.0002472400665283,2.384185791015625e-07,0.0
13610.0,1297.0,401.0,33.94014962593516,2620.4781391547453,77.20879748721917,0.000223159790039,2.384185791015625e-07,0.0
14217.0,451.0,387.0,36.736434108527135,2814.370470301922,76.60978912617598,0.0002298355102539,2.384185791015625e-07,0.0
14078.0,1297.0,428.0,32.89252336448598,2789.48515524933,84.80605529526306,0.0002933740615844,2.384185791015625e-07,0.0
14225.0,2085.0,376.0,37.83244680851064,2813.343659241996,74.36324891915575,0.0002763271331787,2.384185791015625e-07,0.0
14863.0,1297.0,425.0,34.97176470588235,2945.512657991303,84.22545109643436,0.0002840757369995,2.384185791015625e-07,0.0
15695.0,2085.0,405.0,38.75308641975309,3107.617706985328,80.19019887410371,0.0002622604370117,2.384185791015625e-07,0.0
14468.0,451.0,432.0,33.49074074074074,2823.8530571674537,84.31742609181228,0.0002288818359375,2.384185791015625e-07,0.0
14612.0,1297.0,380.0,38.45263157894737,2874.612381872905,74.75723413028359,0.0002416372299194,2.384185791015625e-07,0.0
16146.0,2085.0,406.0,39.76847290640394,2973.527367128622,74.77097182300388,0.000230073928833,2.384185791015625e-07,0.0
14863.0,1297.0,425.0,34.97176470588235,2949.7077355425977,84.34540722637448,0.0002272129058837,2.384185791015625e-07,0.0
13320.0,1297.0,373.0,35.710455764075064,2601.3711636056964,72.84620450637574,0.0002038478851318,2.384185791015625e-07,0.0
16163.0,2085.0,439.0,36.817767653758544,3181.150851814077,86.40260000905648,0.0002291202545166,2.384185791015625e-07,0.0
13666.0,451.0,413.0,33.08958837772397,2661.696059141208,80.43908037650512,0.000216007232666,2.384185791015625e-07,0.0
15475.0,1297.0,412.0,37.560679611650485,3058.5852017242,81.43050747078323,0.0001888275146484,2.384185791015625e-07,0.0
11862.0,451.0,386.0,30.730569948186528,2352.243619364836,76.54409349813072,0.0002311468124389,2.384185791015625e-07,0.0
14395.0,1297.0,389.0,37.005141388174806,2860.086068321645,77.28888368024452,0.0002119541168212,2.384185791015625e-07,0.0
12313.0,451.0,385.0,31.98181818181818,2443.280724011493,76.3959294034293,0.0001757144927978,2.384185791015625e-07,0.0
15678.0,2085.0,368.0,42.60326086956522,3086.933900162144,72.45769072966378,0.0002763271331787,2.384185791015625e-07,0.0
17443.0,2085.0,420.0,41.53095238095238,3485.530063924277,83.92608076868638,0.0002654790878295,2.384185791015625e-07,0.0
13744.0,1297.0,428.0,32.11214953271028,2740.999500456512,85.35708572434424,0.0002654790878295,2.384185791015625e-07,0.0
13437.0,1297.0,383.0,35.08355091383812,2590.909871708298,73.8497046114667,0.0002795457839965,2.384185791015625e-07,0.0
11077.0,451.0,374.0,29.61764705882353,2192.7080057527296,74.0338353481557,0.0002424716949462,2.384185791015625e-07,0.0
13081.0,451.0,358.0,36.5391061452514,2558.1729612751155,70.01191958844824,0.0002334117889404,2.384185791015625e-07,0.0
19308.0,2085.0,443.0,43.58465011286682,3768.3297279720778,86.46002017255182,0.0002479553222656,2.384185791015625e-07,0.0
14412.0,1297.0,434.0,33.2073732718894,2720.0302441625035,81.91043061105512,0.0002143383026123,2.384185791015625e-07,0.0
13613.0,2085.0,395.0,34.4632911392405,2682.1999414771158,77.82773649331232,0.0002532005310058,2.384185791015625e-07,0.0
13432.0,451.0,377.0,35.62864721485411,2679.504576921116,75.20646407826538,0.0002623796463012,2.384185791015625e-07,0.0
12908.0,1297.0,338.0,38.18934911242604,2580.4342745629688,67.5694751163839,0.0002168416976928,2.384185791015625e-07,0.0
15475.0,1297.0,414.0,37.3792270531401,3053.7152191397386,81.69551539410996,0.0002286434173583,2.384185791015625e-07,0.0
14061.0,1297.0,403.0,34.89081885856079,2736.790381528555,78.4386973725914,0.0002617835998535,2.384185791015625e-07,0.0
13613.0,2085.0,392.0,34.72704081632653,2708.469709448302,77.99310409929733,0.0001978874206542,2.384185791015625e-07,0.0
12374.0,1297.0,386.0,32.056994818652846,2467.231430833825,76.96390272360242,0.0002393722534179,2.384185791015625e-07,0.0
13744.0,1297.0,433.0,31.741339491916857,2659.0466271378828,83.77235081131427,0.0002143383026123,2.384185791015625e-07,0.0
13496.0,2085.0,383.0,35.237597911227155,2649.011749861844,75.17571874607928,0.0002326965332031,2.384185791015625e-07,0.0
14078.0,1297.0,429.0,32.815850815850816,2791.7097814593503,85.07199149354037,0.000218391418457,2.384185791015625e-07,0.0
12925.0,1297.0,377.0,34.283819628647215,2565.425157411637,74.82903553920211,0.000192642211914,2.384185791015625e-07,0.0
13215.0,451.0,397.0,33.287153652392945,2636.552794437202,79.20631550446986,0.0002334117889404,2.384185791015625e-07,0.0
16032.0,2085.0,403.0,39.78163771712159,3177.739833955108,79.87956294186057,0.0001945495605468,2.384185791015625e-07,0.0
15341.0,1297.0,377.0,40.69230769230769,3056.139107848033,75.10360756526356,0.0001909732818603,2.384185791015625e-07,0.0
16026.0,1297.0,399.0,40.16541353383459,3098.8747768667217,77.15281642142905,0.0002301931381225,2.384185791015625e-07,0.0
14685.0,451.0,420.0,34.964285714285715,2926.8117489197425,83.70860977502839,0.0002887248992919,2.384185791015625e-07,0.0
16667.0,1297.0,448.0,37.203125,3331.330816878288,89.54438147005897,0.0002771615982055,2.384185791015625e-07,0.0
13727.0,1297.0,401.0,34.231920199501246,2693.655128913441,78.68840290626429,0.0002660751342773,2.384185791015625e-07,0.0
11277.0,451.0,334.0,33.76347305389221,2183.17634993989,64.66089393277674,0.0002326965332031,2.384185791015625e-07,0.0
14615.0,2085.0,379.0,38.56200527704485,2890.779449710327,74.96444826823222,0.0002923011779785,2.384185791015625e-07,0.0
15609.0,1297.0,450.0,34.68666666666667,3108.533143307752,89.61752287068283,0.0002882480621337,2.384185791015625e-07,0.0
12196.0,451.0,381.0,32.01049868766404,2432.615478818173,75.99430119955099,0.0002005100250244,2.384185791015625e-07,0.0
13830.0,2085.0,385.0,35.922077922077925,2659.0763610873023,74.0234561835583,0.0002577304840087,2.384185791015625e-07,0.0
17045.0,1297.0,424.0,40.200471698113205,3355.036147213116,83.45763135337995,0.000258445739746,2.384185791015625e-07,0.0
16758.0,2085.0,392.0,42.75,3328.156842000146,77.85162203509113,0.000200867652893,2.384185791015625e-07,0.0
16380.0,2085.0,430.0,38.093023255813954,3161.3999454162263,82.99157365866772,0.0002427101135253,2.384185791015625e-07,0.0
11745.0,451.0,371.0,31.657681940700808,2273.1843370526262,71.8051416812707,0.000210165977478,2.384185791015625e-07,0.0
14351.0,451.0,416.0,34.49759615384615,2768.401238522688,80.24910565294671,0.0002003908157348,2.384185791015625e-07,0.0
14512.0,1297.0,406.0,35.74384236453202,2896.4542052490247,81.03365541145976,0.0002013444900512,2.384185791015625e-07,0.0
16307.0,2085.0,386.0,42.24611398963731,3252.303051153297,76.9846677957425,0.000185489654541,2.384185791015625e-07,0.0
11060.0,451.0,344.0,32.15116279069768,2163.7250865415363,67.29850178754869,0.0002034902572631,2.384185791015625e-07,0.0
15127.0,2085.0,390.0,38.787179487179486,2963.2501562371053,76.39767045233496,0.0002326965332031,2.384185791015625e-07,0.0
13593.0,1297.0,362.0,37.54972375690608,2707.7801230178466,72.11185202180978,0.0002453327178955,2.384185791015625e-07,0.0
15709.0,1297.0,427.0,36.78922716627635,2881.698623589751,78.32995813055088,0.0002845525741577,2.384185791015625e-07,0.0
12313.0,451.0,394.0,31.251269035533,2450.9367474277947,78.42679107338189,0.0002565383911132,2.384185791015625e-07,0.0
14629.0,1297.0,423.0,34.5839243498818,2883.564682935339,83.37875869038542,0.0002592802047729,2.384185791015625e-07,0.0
11628.0,451.0,365.0,31.85753424657534,2309.3194319072427,72.4889570559119,0.0002311468124389,2.384185791015625e-07,0.0
15929.0,2085.0,412.0,38.6626213592233,3113.130954757905,80.5204314997964,0.0001997947692871,2.384185791015625e-07,0.0
16558.0,2085.0,441.0,37.54648526077097,3265.5663263562037,86.97395518317947,0.0002005100250244,2.384185791015625e-07,0.0
13215.0,451.0,397.0,33.287153652392945,2642.9125394200155,79.39737254254605,0.0002665519714355,2.384185791015625e-07,0.0
14802.0,451.0,421.0,35.15914489311164,2748.43537237165,78.17128035187572,0.00022554397583,2.384185791015625e-07,0.0
12213.0,451.0,410.0,29.78780487804878,2395.381172901278,80.4148268967104,0.0002739429473876,2.384185791015625e-07,0.0
14529.0,1297.0,432.0,33.63194444444444,2838.819147097071,84.40841568903122,0.0002620220184326,2.384185791015625e-07,0.0
16043.0,1297.0,429.0,37.3962703962704,3206.2817679192085,85.73800900313785,0.000217318534851,2.384185791015625e-07,0.0
13783.0,451.0,404.0,34.116336633663366,2714.2588194021164,79.55891772752341,0.0002785921096801,2.384185791015625e-07,0.0
12491.0,1297.0,399.0,31.305764411027567,2461.3529194024336,78.62299374282051,0.0002095699310302,2.384185791015625e-07,0.0
18067.0,2085.0,442.0,40.87556561085973,3424.535917919768,83.7795359340531,0.000198483467102,2.384185791015625e-07,0.0
16931.0,2085.0,410.0,41.29512195121952,3379.127066720925,81.82872230556845,0.0002825260162353,2.384185791015625e-07,0.0
14629.0,1297.0,418.0,34.99760765550239,2855.2783742787,81.58495867444778,0.0003015995025634,2.384185791015625e-07,0.0
11862.0,451.0,384.0,30.890625,2336.7468582173306,75.64582646732886,0.0002535581588745,2.384185791015625e-07,0.0
16046.0,2085.0,421.0,38.11401425178147,3208.9617553018093,84.1937491575509,0.0001914501190185,2.384185791015625e-07,0.0
13142.0,1297.0,362.0,36.30386740331492,2613.685902736242,71.99469614902752,0.0002614259719848,2.384185791015625e-07,0.0
13028.0,2085.0,346.0,37.653179190751445,2602.729138449163,69.12375513535542,0.000270128250122,2.384185791015625e-07,0.0
12764.0,451.0,390.0,32.728205128205126,2546.8727866542126,77.81889586298519,0.0002648830413818,2.384185791015625e-07,0.0
16441.0,2085.0,425.0,38.684705882352944,3242.0426568871767,83.8068322594155,0.000219702720642,2.384185791015625e-07,0.0
13549.0,451.0,387.0,35.01033591731266,2695.031092059377,76.9781557773252,0.0002042055130004,2.384185791015625e-07,0.0
14629.0,1297.0,410.0,35.68048780487805,2865.677738019817,80.31498206221374,0.00022554397583,2.384185791015625e-07,0.0
12808.0,1297.0,360.0,35.577777777777776,2513.1700378154565,70.63875808975362,0.0002278089523315,2.384185791015625e-07,0.0
13232.0,451.0,440.0,30.072727272727278,2479.944407522665,82.46489867820229,0.0002753734588623,2.384185791015625e-07,0.0
15153.0,451.0,457.0,33.157549234135665,3029.0839789656056,91.35427825429169,0.0002400875091552,2.384185791015625e-07,0.0
18409.0,2085.0,433.0,42.51501154734411,3597.337816890043,84.61335622322716,0.0002466440200805,2.384185791015625e-07,0.0
15063.0,1297.0,388.0,38.82216494845361,2993.7559789540364,77.11460664105199,0.0002154111862182,2.384185791015625e-07,0.0
12140.0,1297.0,363.0,33.4435261707989,2382.606400961374,71.24267904027833,0.0002593994140625,2.384185791015625e-07,0.0
16550.0,1297.0,441.0,37.528344671201815,3230.251231928944,86.07497240366551,0.0002521276473999,2.384185791015625e-07,0.0
13493.0,1297.0,384.0,35.138020833333336,2498.0988016363563,71.09389608155048,0.0002644062042236,2.384185791015625e-07,0.0
15882.0,1297.0,448.0,35.450892857142854,2933.56823368936,82.75019321828694,0.0002918243408203,2.384185791015625e-07,0.0
14281.0,2085.0,388.0,36.80670103092783,2815.334164413299,76.48971751224424,0.0002839565277099,2.384185791015625e-07,0.0
15458.0,1297.0,384.0,40.255208333333336,3051.3957908368448,75.80126689619281,0.0002734661102294,2.384185791015625e-07,0.0
14732.0,2085.0,389.0,37.87146529562982,2943.276451458756,77.71752237425035,0.0002870559692382,2.384185791015625e-07,0.0
13944.0,1297.0,392.0,35.57142857142857,2767.5895538395994,77.80372239709718,0.0002107620239257,2.384185791015625e-07,0.0
12474.0,1297.0,368.0,33.89673913043478,2489.647503616716,73.44799433469227,0.0002181529998779,2.384185791015625e-07,0.0
15244.0,2085.0,403.0,37.826302729528535,3015.09349661317,79.70891361421593,0.0002920627593994,2.384185791015625e-07,0.0
13683.0,451.0,435.0,31.455172413793104,2687.814008224925,85.44903117575403,0.0002191066741943,2.384185791015625e-07,0.0
13393.0,1297.0,405.0,33.069135802469134,2663.9559098645727,80.557167437852,0.0002365112304687,2.384185791015625e-07,0.0
15812.0,2085.0,405.0,39.04197530864197,3083.508055182427,78.97930447437913,0.0002291202545166,2.384185791015625e-07,0.0
14785.0,451.0,397.0,37.24181360201512,2923.8443077792363,78.50971864649014,0.000290036201477,2.384185791015625e-07,0.0
13176.0,1297.0,422.0,31.222748815165875,2598.728980442718,83.2319087543129,0.0002061128616333,2.384185791015625e-07,0.0
16160.0,1297.0,438.0,36.89497716894977,3143.852582988861,85.21085590031689,0.0001997947692871,2.384185791015625e-07,0.0
14963.0,1297.0,403.0,37.12903225806452,2977.558668338532,80.1948902853992,0.0002403259277343,2.384185791015625e-07,0.0
11545.0,451.0,414.0,27.886473429951693,2208.8575318804355,79.20892318739716,0.0002200603485107,2.384185791015625e-07,0.0
15595.0,2085.0,421.0,37.042755344418055,3026.188321969311,81.69447153248349,0.0001877546310424,2.384185791015625e-07,0.0
14398.0,2085.0,402.0,35.81592039800995,2876.1243520996445,80.30295801806203,0.0001938343048095,2.384185791015625e-07,0.0
17660.0,2085.0,404.0,43.71287128712871,3421.002469984241,78.26075865649115,0.0001912117004394,2.384185791015625e-07,0.0
12825.0,1297.0,402.0,31.902985074626866,2533.508846683901,79.41290887851292,0.0001893043518066,2.384185791015625e-07,0.0
14251.0,451.0,444.0,32.096846846846844,2818.2957639627766,87.8060009262138,0.0002167224884033,2.384185791015625e-07,0.0
16263.0,2085.0,418.0,38.9066985645933,3213.2321028106658,82.58814603547059,0.0001884698867797,2.384185791015625e-07,0.0
18362.0,2085.0,454.0,40.44493392070485,3671.8887392464353,90.78735909039764,0.0002087354660034,2.384185791015625e-07,0.0
11845.0,451.0,346.0,34.23410404624278,2340.988646130841,68.38177049905202,0.0001993179321289,2.384185791015625e-07,0.0
13730.0,2085.0,406.0,33.81773399014779,2667.869775171359,78.88966705896371,0.0002312660217285,2.384185791015625e-07,0.0
15531.0,1297.0,421.0,36.89073634204276,3106.0049445861805,84.19471261804019,0.0001982450485229,2.384185791015625e-07,0.0
14495.0,1297.0,371.0,39.07008086253369,2868.573033880164,73.42122080507352,0.0002613067626953,2.384185791015625e-07,0.0
13610.0,1297.0,388.0,35.077319587628864,2626.655314835026,74.88187084173329,0.0002051591873168,2.384185791015625e-07,0.0
16043.0,1297.0,433.0,37.05080831408776,3186.47376960386,86.00281382774241,0.000237226486206,2.384185791015625e-07,0.0
13783.0,451.0,418.0,32.973684210526315,2754.2683006568022,83.52928605343853,0.0002634525299072,2.384185791015625e-07,0.0
